iter	Logloss
1512	0.3776050025
1513	0.3775621153
1514	0.3774526569
1515	0.3773563571
1516	0.3773238091
1517	0.3772647442
1518	0.3772028786
1519	0.3771404574
1520	0.3770816912
1521	0.376970106
1522	0.3769058025
1523	0.3768614526
1524	0.3768281319
1525	0.3767600294
1526	0.3766832306
1527	0.3766352703
1528	0.3765634563
1529	0.3764870588
1530	0.3764265606
1531	0.3763199949
1532	0.3762838668
1533	0.3762272889
1534	0.3761965649
1535	0.3761661985
1536	0.3761173326
1537	0.3760428183
1538	0.3759740063
1539	0.3759114524
1540	0.3758191576
1541	0.3757751996
1542	0.3757063406
1543	0.3756713037
1544	0.3756071206
1545	0.3755386079
1546	0.3754802261
1547	0.3754426527
1548	0.3753753668
1549	0.3753279483
1550	0.3752808349
1551	0.3752234159
1552	0.3751356005
1553	0.3750720243
1554	0.3750493284
1555	0.3749882353
1556	0.3749328379
1557	0.3748550965
1558	0.3747968782
1559	0.3747120541
1560	0.3746410617
1561	0.3745981298
1562	0.3745657727
1563	0.3745234153
1564	0.3744579131
1565	0.3744124411
1566	0.3743486678
1567	0.3743029827
1568	0.374240997
1569	0.3741894129
1570	0.3741425758
1571	0.3740497015
1572	0.3739921964
1573	0.3739333325
1574	0.3738703478
1575	0.3738063904
1576	0.3737854765
1577	0.3736985829
1578	0.3736667552
1579	0.3735424736
1580	0.3734922996
1581	0.3733765344
1582	0.3733186166
1583	0.3732699329
1584	0.3731717063
1585	0.3730928835
1586	0.3730189918
1587	0.372944181
1588	0.3729003747
1589	0.3728706682
1590	0.3728177838
1591	0.3727547406
1592	0.372682703
1593	0.3726597197
1594	0.3726052658
1595	0.3725220813
1596	0.3724481233
1597	0.3724151684
1598	0.3723610297
1599	0.3723217153
1600	0.372269662
1601	0.372211123
1602	0.3721638877
1603	0.3721073059
1604	0.3720228212
1605	0.3719405688
1606	0.3718867304
1607	0.3717595815
1608	0.3716891726
1609	0.3715887761
1610	0.3715326907
1611	0.3714412753
1612	0.3713836029
1613	0.3712868641
1614	0.3712644146
1615	0.3712047219
1616	0.3711542176
1617	0.3711138096
1618	0.3710265827
1619	0.3709633554
1620	0.3709083223
1621	0.3708568376
1622	0.3708248512
1623	0.3707622672
1624	0.3707099368
1625	0.3706512989
1626	0.3705858284
1627	0.3705146782
1628	0.370482028
1629	0.3703994252
1630	0.37034488
1631	0.3702788085
1632	0.3702189287
1633	0.3701605572
1634	0.3701057856
1635	0.3700501938
1636	0.3700165455
1637	0.3699526592
1638	0.3698838145
1639	0.3698330195
1640	0.3697805234
1641	0.3697400571
1642	0.3696859245
1643	0.3696130663
1644	0.3695645071
1645	0.3694757306
1646	0.3694227812
1647	0.3693476242
1648	0.3692548095
1649	0.3692083826
1650	0.3691364116
1651	0.3690794607
1652	0.3690154261
1653	0.3689758152
1654	0.3689017756
1655	0.3688059176
1656	0.3687376655
1657	0.3686830201
1658	0.3685967162
1659	0.3685025071
1660	0.3684156778
1661	0.3683129581
1662	0.3682609863
1663	0.3682268202
1664	0.36818182
1665	0.3681067911
1666	0.368031777
1667	0.3679172386
1668	0.3678473326
1669	0.3677919827
1670	0.3677292245
1671	0.3676610326
1672	0.3676105821
1673	0.3675592789
1674	0.3674675327
1675	0.3674292611
1676	0.3673709945
1677	0.3673208337
1678	0.3672626262
1679	0.3671849906
1680	0.367142819
1681	0.3670822209
1682	0.3669901738
1683	0.3669275312
1684	0.3668808915
1685	0.3668312031
1686	0.3667643934
1687	0.3667420315
1688	0.366662761
1689	0.3665906476
1690	0.3665143351
1691	0.3664705455
1692	0.3663766177
1693	0.3663118959
1694	0.3662414001
1695	0.3661875639
1696	0.3661204011
1697	0.3660564872
1698	0.3660117388
1699	0.3659687849
1700	0.3659243945
1701	0.3658444724
1702	0.3658019788
1703	0.3657499381
1704	0.3656395095
1705	0.3655434369
1706	0.3654925193
1707	0.3653907131
1708	0.3653593807
1709	0.3652978178
1710	0.3652299354
1711	0.3651830923
1712	0.3651183152
1713	0.3650750411
1714	0.3650001673
1715	0.3649493553
1716	0.3648879576
1717	0.3648354562
1718	0.3647712927
1719	0.3647233907
1720	0.3646723342
1721	0.3646524449
1722	0.3646119353
1723	0.36453886
1724	0.3644689646
1725	0.3644072382
1726	0.3643663182
1727	0.3643144926
1728	0.3642658501
1729	0.3642000597
1730	0.364159081
1731	0.3641084673
1732	0.3640846775
1733	0.3640396586
1734	0.363974
1735	0.3638982464
1736	0.3638604547
1737	0.3638143798
1738	0.3637588756
1739	0.3637273677
1740	0.3636698164
1741	0.3636169891
1742	0.3635650356
1743	0.363510949
1744	0.3634614269
1745	0.3634123874
1746	0.3633449018
1747	0.3632972548
1748	0.3632516909
1749	0.3631730743
1750	0.3631346933
1751	0.3631036267
1752	0.3630741927
1753	0.3630159745
1754	0.3629601129
1755	0.3629127077
1756	0.3628150697
1757	0.3627544406
1758	0.3627040705
1759	0.3626377893
1760	0.3626002143
1761	0.3625593738
1762	0.3625271505
1763	0.3624973966
1764	0.3624601961
1765	0.3623786878
1766	0.3623274565
1767	0.3622937171
1768	0.3622357088
1769	0.3621799963
1770	0.362104984
1771	0.3620466405
1772	0.3619968516
1773	0.3619421137
1774	0.3618693586
1775	0.3618466726
1776	0.3618079691
1777	0.361766297
1778	0.3617093673
1779	0.3616386212
1780	0.3615968403
1781	0.3615378724
1782	0.3614807405
1783	0.3614408014
1784	0.3613559092
1785	0.3612977335
1786	0.3612510477
1787	0.361201175
1788	0.3611579082
1789	0.3611179759
1790	0.3610624155
1791	0.3610046752
1792	0.3609015719
1793	0.360853636
1794	0.3608031508
1795	0.3607603365
1796	0.3606938408
1797	0.3606479283
1798	0.3605686736
1799	0.3605167522
1800	0.3604982274
1801	0.3604427408
1802	0.3604041816
1803	0.3603506077
1804	0.3603031857
1805	0.3602595482
1806	0.3602163386
1807	0.3601600232
1808	0.3601267192
1809	0.3600661565
1810	0.3600234355
1811	0.3599613657
1812	0.3599166687
1813	0.3598674413
1814	0.359822026
1815	0.3597882393
1816	0.3597333433
1817	0.3596723044
1818	0.3596403362
1819	0.3596004177
1820	0.3595433377
1821	0.3594801354
1822	0.3594259413
1823	0.3593764798
1824	0.3593281652
1825	0.3592615509
1826	0.3592334267
1827	0.3592071603
1828	0.3591396703
1829	0.3590862533
1830	0.359035331
1831	0.3589878874
1832	0.3589189747
1833	0.3588666574
1834	0.3588193618
1835	0.358771295
1836	0.3587321307
1837	0.3586672029
1838	0.3586270539
1839	0.3585759957
1840	0.3585371516
1841	0.358488837
1842	0.3584265992
1843	0.3583701707
1844	0.3583096556
1845	0.3582575413
1846	0.3581653447
1847	0.3581157692
1848	0.3580644998
1849	0.3580282616
1850	0.3579859081
1851	0.3579467012
1852	0.3579064726
1853	0.3578656874
1854	0.3577728785
1855	0.3577350716
1856	0.3576732861
1857	0.357622642
1858	0.3575937914
1859	0.3575321328
1860	0.3574789354
1861	0.3574286376
1862	0.3573994313
1863	0.3573835723
1864	0.357337159
1865	0.3572925116
1866	0.3572357792
1867	0.3571776524
1868	0.3571426556
1869	0.3570553931
1870	0.3570171658
1871	0.3569737941
1872	0.3569200405
1873	0.3568374084
1874	0.3568052866
1875	0.356746128
1876	0.3566865183
1877	0.3566294382
1878	0.3565688664
1879	0.3565196439
1880	0.3564518058
1881	0.356389595
1882	0.3563256196
1883	0.356255814
1884	0.3562013407
1885	0.3561581399
1886	0.3560909169
1887	0.3560536108
1888	0.3559974774
1889	0.3559520272
1890	0.3559157012
1891	0.3558717866
1892	0.3558163581
1893	0.3557953585
1894	0.3557566162
1895	0.3557079515
1896	0.3556721611
1897	0.3556290773
1898	0.3555743552
1899	0.3555131998
1900	0.3554644741
1901	0.3553968851
1902	0.3553337739
1903	0.3552911614
1904	0.3552225483
1905	0.3551577915
1906	0.3551150861
1907	0.3550638866
1908	0.355007994
1909	0.354973836
1910	0.3549396432
1911	0.35489155
1912	0.3548396571
1913	0.3547628334
1914	0.3546996265
1915	0.3546370079
1916	0.3545649053
1917	0.3545334697
1918	0.3544873735
1919	0.3544115815
1920	0.3543670518
1921	0.3543310155
1922	0.3542816966
1923	0.3542501945
1924	0.3541713855
1925	0.3541140278
1926	0.3540568286
1927	0.3540242475
1928	0.3539907919
1929	0.3539318546
1930	0.3538852737
1931	0.3538428844
1932	0.3537649188
1933	0.353726846
1934	0.3536679391
1935	0.3535599569
1936	0.3534793851
1937	0.3534286276
1938	0.3533585807
1939	0.3533013346
1940	0.3532399447
1941	0.3531684839
1942	0.3530859008
1943	0.3530191235
1944	0.3529690447
1945	0.3529390279
1946	0.3528774341
1947	0.3528315323
1948	0.3527497623
1949	0.352675567
1950	0.3525988198
1951	0.3525561004
1952	0.3525154147
1953	0.352472156
1954	0.3523915749
1955	0.352327639
1956	0.3522920152
1957	0.3522476343
1958	0.3522175814
1959	0.352176111
1960	0.3521048316
1961	0.3520607007
1962	0.3520157309
1963	0.3519680965
1964	0.3518535463
1965	0.351792253
1966	0.351717171
1967	0.3516422079
1968	0.3515856911
1969	0.3514745409
1970	0.3514049955
1971	0.3513387699
1972	0.3512828475
1973	0.3512131027
1974	0.3511521351
1975	0.3510973251
1976	0.3510589438
1977	0.3510084513
1978	0.350962645
1979	0.350917785
1980	0.3508929719
1981	0.3508279009
1982	0.3507622573
1983	0.350685223
1984	0.3506119574
1985	0.3505586876
1986	0.3504872104
1987	0.3504338406
1988	0.3504201335
1989	0.3503835097
1990	0.3503378558
1991	0.3503182466
1992	0.3502711543
1993	0.3502380394
1994	0.350189359
1995	0.3501291624
1996	0.3500952201
1997	0.3500545201
1998	0.3500223919
1999	0.3499467762
2000	0.3498970498
2001	0.3498669983
2002	0.34982716
2003	0.3497801857
2004	0.3497180148
2005	0.3496722432
2006	0.3496421189
2007	0.3495817558
2008	0.3495275114
2009	0.3494695635
2010	0.3493981778
2011	0.3493529116
2012	0.3492934227
2013	0.3492622424
2014	0.3492235139
2015	0.3491898935
2016	0.349124001
2017	0.3490629314
2018	0.3490217569
2019	0.3489790565
2020	0.3489163109
2021	0.3488321821
2022	0.3487771328
2023	0.3487071863
2024	0.3486796657
2025	0.3485931064
2026	0.348524164
2027	0.3484823029
2028	0.3484352551
2029	0.3483898654
2030	0.348368967
2031	0.3483362151
2032	0.3482903997
2033	0.3482672963
2034	0.3482060074
2035	0.3481492743
2036	0.3481018375
2037	0.3480678391
2038	0.3480083092
2039	0.3479668282
2040	0.3479230244
2041	0.3478700802
2042	0.3478316866
2043	0.3477819059
2044	0.3477408381
2045	0.3476899106
2046	0.3476309881
2047	0.3475854422
2048	0.3475415888
2049	0.3475165047
2050	0.3474582313
2051	0.3473662197
2052	0.3473154255
2053	0.3472604015
2054	0.347209239
2055	0.3471763363
2056	0.3471301119
2057	0.3470598163
2058	0.3470380852
2059	0.3469936738
2060	0.3469456873
2061	0.3469240685
2062	0.3468809356
2063	0.3468215997
2064	0.3467915019
2065	0.3467299781
2066	0.3466960762
2067	0.3466350137
2068	0.3465879395
2069	0.3465292869
2070	0.3464989257
2071	0.3464285055
2072	0.346374888
2073	0.3463366155
2074	0.3463083189
2075	0.346263009
2076	0.3462045377
2077	0.346154877
2078	0.3460946771
2079	0.3460417279
2080	0.3460099711
2081	0.3459827649
2082	0.3459148465
2083	0.345864862
2084	0.3458088278
2085	0.3457688738
2086	0.3457195384
2087	0.345659031
2088	0.3456323622
2089	0.3456021407
2090	0.3455543005
2091	0.3454753943
2092	0.345419617
2093	0.3453846817
2094	0.3453765973
2095	0.3453206197
2096	0.3453071812
2097	0.3452414982
2098	0.3451807104
2099	0.3451395781
2100	0.3450848017
2101	0.3450392134
2102	0.3449733853
2103	0.3449115424
2104	0.3448761808
2105	0.344823136
2106	0.3447718202
2107	0.3447176659
2108	0.3446620584
2109	0.3445444686
2110	0.3444829631
2111	0.3444191107
2112	0.3443857162
2113	0.3443188296
2114	0.3442739051
2115	0.3442236298
2116	0.3441749913
2117	0.3441270188
2118	0.3440618157
2119	0.3440322949
2120	0.3439986975
2121	0.3439581739
2122	0.3438985059
2123	0.3438564182
2124	0.3438085712
2125	0.3437518437
2126	0.3437241435
2127	0.3437020997
2128	0.3436664357
2129	0.3436122761
2130	0.3435787351
2131	0.3435370775
2132	0.3434958168
2133	0.3434502563
2134	0.3433958279
2135	0.343329002
2136	0.3432705822
2137	0.3432244141
2138	0.3431598165
2139	0.3431415561
2140	0.3430893532
2141	0.3430141391
2142	0.3429607987
2143	0.3428726516
2144	0.3428360401
2145	0.3428089398
2146	0.3427257921
2147	0.3426445825
2148	0.3425835807
2149	0.3425221343
2150	0.3424872989
2151	0.3424504316
2152	0.3424073585
2153	0.3423743793
2154	0.3422736938
2155	0.3422292957
2156	0.3421822698
2157	0.3421106643
2158	0.3420774265
2159	0.3420238369
2160	0.3419724495
2161	0.3419215903
2162	0.3418635239
2163	0.3418084245
2164	0.3417602876
2165	0.3416857732
2166	0.3416473741
2167	0.3415990266
2168	0.3415729314
2169	0.3415289109
2170	0.3414707502
2171	0.3414206161
2172	0.3413925114
2173	0.3412956866
2174	0.3412532352
2175	0.3411691059
2176	0.3411133493
2177	0.3410572402
2178	0.3410096853
2179	0.3409657527
2180	0.34088279
2181	0.340810262
2182	0.3407647496
2183	0.3407218005
2184	0.3406675341
2185	0.3406320773
2186	0.3405865796
2187	0.340558738
2188	0.3404962393
2189	0.340451329
2190	0.3404168158
2191	0.3403596547
2192	0.3402995865
2193	0.3402358485
2194	0.3401671867
2195	0.340104819
2196	0.3400682709
2197	0.3400122625
2198	0.3399371455
2199	0.3399018068
2200	0.3398495199
2201	0.339809753
2202	0.339765617
2203	0.3397348599
2204	0.3396766007
2205	0.3396204577
2206	0.3395563903
2207	0.3395135838
2208	0.3395021863
2209	0.3394729231
2210	0.3393982437
2211	0.3393382696
2212	0.3392538411
2213	0.3391896475
2214	0.339133328
2215	0.339092693
2216	0.3390586387
2217	0.3390278423
2218	0.3389997162
2219	0.3389477392
2220	0.338908978
2221	0.3388481688
2222	0.3388164793
2223	0.3387730437
2224	0.338724012
2225	0.3386695417
2226	0.3386305642
2227	0.3385739124
2228	0.3385124559
2229	0.3384429657
2230	0.3383928548
2231	0.3383578057
2232	0.3383171065
2233	0.3382936303
2234	0.3382285348
2235	0.3381782284
2236	0.3381110283
2237	0.3380475374
2238	0.3379996343
2239	0.3379515021
2240	0.3379395009
2241	0.3379248066
2242	0.3378866616
2243	0.3378646071
2244	0.3378382663
2245	0.3377895993
2246	0.3377530176
2247	0.3376998296
2248	0.337651771
2249	0.3376389991
2250	0.3376086925
2251	0.3375690976
2252	0.3375091153
2253	0.3374811329
2254	0.337472323
2255	0.3374173477
2256	0.3373868001
2257	0.3373028966
2258	0.3372322818
2259	0.3371849844
2260	0.3371159117
2261	0.3370930201
2262	0.3370344431
2263	0.3370239901
2264	0.3369651359
2265	0.3368969694
2266	0.3368561518
2267	0.3368356264
2268	0.3368042273
2269	0.3367550195
2270	0.3367143487
2271	0.3366881803
2272	0.3366016928
2273	0.3365575168
2274	0.3365051182
2275	0.3364642448
2276	0.3364195797
2277	0.3363571455
2278	0.336313153
2279	0.3362983009
2280	0.3362483466
2281	0.3362040334
2282	0.3361679892
2283	0.3361259409
2284	0.3360404989
2285	0.3360179048
2286	0.3359662802
2287	0.3359031131
2288	0.3358885001
2289	0.3358683477
2290	0.3358303171
2291	0.3357893795
2292	0.3357402104
2293	0.3356999286
2294	0.3356300514
2295	0.3355711028
2296	0.3355209004
2297	0.3354500239
2298	0.3354171007
2299	0.3353676259
2300	0.3352928937
2301	0.3352753595
2302	0.335213606
2303	0.3351657907
2304	0.3351373684
2305	0.3350988127
2306	0.3350662952
2307	0.3350085179
2308	0.334940923
2309	0.334886163
2310	0.334853971
2311	0.334825868
2312	0.3347812296
2313	0.3347086982
2314	0.3346509376
2315	0.334600993
2316	0.3345732086
2317	0.33455606
2318	0.334534086
2319	0.3344600804
2320	0.334399934
2321	0.3343593027
2322	0.3343214085
2323	0.3342624296
2324	0.3342313937
2325	0.3341826928
2326	0.3341390504
2327	0.3340612029
2328	0.3339742343
2329	0.3339187997
2330	0.3338901363
2331	0.333858091
2332	0.33379853
2333	0.3337845098
2334	0.3337401716
2335	0.3336892938
2336	0.3336193842
2337	0.3335907254
2338	0.3335390363
2339	0.3334917268
2340	0.3334563191
2341	0.3333977848
2342	0.3333607485
2343	0.3332927481
2344	0.3332469354
2345	0.3331988645
2346	0.3331872398
2347	0.333143835
2348	0.3330988605
2349	0.3330532272
2350	0.3330296839
2351	0.3329632707
2352	0.332900063
2353	0.3328415283
2354	0.332786344
2355	0.3327483944
2356	0.33274134
2357	0.3326868389
2358	0.3326396082
2359	0.332576731
2360	0.3325696768
2361	0.3325404999
2362	0.3324991336
2363	0.3324397237
2364	0.3324283986
2365	0.3324016272
2366	0.3323795811
2367	0.332320446
2368	0.3322788451
2369	0.3322469222
2370	0.3321994886
2371	0.3321545628
2372	0.3321355017
2373	0.3320715602
2374	0.3320422314
2375	0.3319915151
2376	0.3319403076
2377	0.3318916062
2378	0.3318851754
2379	0.3318585999
2380	0.3317950563
2381	0.3317359735
2382	0.3316777556
2383	0.3316450356
2384	0.3315914584
2385	0.3315217655
2386	0.3314921145
2387	0.3314429068
2388	0.3313991126
2389	0.3313245076
2390	0.3312842582
2391	0.3312333486
2392	0.3311618462
2393	0.3311035195
2394	0.3310623163
2395	0.3310121118
2396	0.3309763798
2397	0.3309212838
2398	0.3308704505
2399	0.3308519483
2400	0.3307748601
2401	0.3307219509
2402	0.3307020613
2403	0.3306479901
2404	0.3306080482
2405	0.3305562919
2406	0.3304928285
2407	0.3304706049
2408	0.3303724408
2409	0.3303292186
2410	0.3302794549
2411	0.3302452368
2412	0.3302401297
2413	0.3302102195
2414	0.3301559656
2415	0.3301451824
2416	0.330106281
2417	0.3300840748
2418	0.3300315387
2419	0.3299658728
2420	0.3299358307
2421	0.3299096788
2422	0.3298775488
2423	0.3298448615
2424	0.3298105402
2425	0.3297730828
2426	0.3297229065
2427	0.3296959782
2428	0.3296337416
2429	0.3296311099
2430	0.3296117214
2431	0.3295487852
2432	0.32950633
2433	0.3294519069
2434	0.3294108535
2435	0.3293544499
2436	0.3293133376
2437	0.3292797333
2438	0.329202779
2439	0.3291650001
2440	0.3291294201
2441	0.3291224521
2442	0.3290728496
2443	0.329044995
2444	0.3290055156
2445	0.3289705505
2446	0.3289283901
2447	0.3288670223
2448	0.3287756371
2449	0.328702606
2450	0.3286826924
2451	0.3286131388
2452	0.3285960667
2453	0.3285487954
2454	0.3285237643
2455	0.3284832863
2456	0.3284138585
2457	0.3283649196
2458	0.328280827
2459	0.3282294107
2460	0.328195579
2461	0.3281625414
2462	0.3281173684
2463	0.3280808395
2464	0.3280405069
2465	0.3280055115
2466	0.3279639245
2467	0.3279328329
2468	0.3278914411
2469	0.327848833
2470	0.3278145068
2471	0.3277842997
2472	0.3277394577
2473	0.3277043572
2474	0.3276806471
2475	0.3276484419
2476	0.3276114276
2477	0.3275567301
2478	0.3275227344
2479	0.3274758078
2480	0.3274449235
2481	0.3274101481
2482	0.3273752424
2483	0.3273136877
2484	0.3272686272
2485	0.3272012145
2486	0.3271330141
2487	0.3270725346
2488	0.327011151
2489	0.3270078282
2490	0.3269608043
2491	0.3269236314
2492	0.3269024478
2493	0.3268537846
2494	0.3267816636
2495	0.3267445838
2496	0.3266893135
2497	0.3266345741
2498	0.3265821471
2499	0.3265552226
2500	0.3265267249
2501	0.3264673291
2502	0.3264309538
2503	0.3263833627
2504	0.3263427612
2505	0.3262954143
2506	0.3262708455
2507	0.3262159535
2508	0.3261754791
2509	0.3261477516
2510	0.3260427881
2511	0.3259706909
2512	0.3259375235
2513	0.3258734599
2514	0.3258348892
2515	0.325783362
2516	0.3257673789
2517	0.3257266831
2518	0.3256842923
2519	0.3256457099
2520	0.3256104231
2521	0.3255674453
2522	0.3255138018
2523	0.3254784026
2524	0.3254430079
2525	0.3253865577
2526	0.3253710785
2527	0.3253314791
2528	0.325265276
2529	0.3251956814
2530	0.3251657481
2531	0.3251056198
2532	0.3250781125
2533	0.3250729783
2534	0.3250344499
2535	0.3249624246
2536	0.3249129185
2537	0.3248800762
2538	0.3248556487
2539	0.3248251754
2540	0.3247637865
2541	0.3247267357
2542	0.3246775481
2543	0.3246213612
2544	0.3245905028
2545	0.3245562765
2546	0.3244989275
2547	0.3244481099
2548	0.3244150447
2549	0.3243417572
2550	0.3242907964
2551	0.3242238957
2552	0.324140444
2553	0.3241014844
2554	0.3240515226
2555	0.3240067841
2556	0.3239819397
2557	0.3239488706
2558	0.3238757673
2559	0.3238582479
2560	0.3238002381
2561	0.3237513062
2562	0.323735867
2563	0.3236979948
2564	0.3236768957
2565	0.3236267414
2566	0.3235686085
2567	0.3235092229
2568	0.3234784262
2569	0.3234332384
2570	0.3234049622
2571	0.3233671747
2572	0.3233168641
2573	0.3232759801
2574	0.3232337816
2575	0.3231876811
2576	0.3231423665
2577	0.3230727514
2578	0.3230389095
2579	0.3230217238
2580	0.3229431461
2581	0.3228954463
2582	0.3228645256
2583	0.3228153927
2584	0.3227860323
2585	0.3227201592
2586	0.3226688897
2587	0.3226493859
2588	0.3226214181
2589	0.3225624184
2590	0.3224984705
2591	0.3224701458
2592	0.3224256451
2593	0.3223619003
2594	0.3223199646
2595	0.3222800315
2596	0.3222383102
2597	0.3221883909
2598	0.3221446282
2599	0.3220881979
2600	0.3220647134
2601	0.3220325838
2602	0.3220039502
2603	0.321947305
2604	0.3218939515
2605	0.3218428163
2606	0.3217905007
2607	0.3217244861
2608	0.3216662764
2609	0.3216099778
2610	0.3215698646
2611	0.3215329157
2612	0.3214778662
2613	0.3214451022
2614	0.3213908807
2615	0.3213117462
2616	0.3212105404
2617	0.321145631
2618	0.3210694232
2619	0.3210415874
2620	0.3209704554
2621	0.3209435943
2622	0.3208858308
2623	0.3208336458
2624	0.3207842111
2625	0.3207262553
2626	0.3206730321
2627	0.3206239541
2628	0.3205569
2629	0.3205353836
2630	0.3204788133
2631	0.3204231994
2632	0.3203762765
2633	0.3202883113
2634	0.3202248658
2635	0.3201668044
2636	0.3201082482
2637	0.3200910438
2638	0.3200365515
2639	0.3199855372
2640	0.3199354312
2641	0.3199015377
2642	0.3198487415
2643	0.3198129628
2644	0.3197733069
2645	0.3197455815
2646	0.3196662537
2647	0.3196188818
2648	0.3195755118
2649	0.3195382647
2650	0.3194797667
2651	0.3194430891
2652	0.3194155963
2653	0.319335705
2654	0.3192976987
2655	0.3192214355
2656	0.319169652
2657	0.3191409917
2658	0.3191012771
2659	0.3190688457
2660	0.318979197
2661	0.3189191984
2662	0.3188713397
2663	0.3188193824
2664	0.318779507
2665	0.3187413276
2666	0.318670501
2667	0.3186306789
2668	0.3186039214
2669	0.3185673148
2670	0.3185388604
2671	0.3185050968
2672	0.3184566093
2673	0.3184132182
2674	0.3183647844
2675	0.3183154964
2676	0.3182500373
2677	0.3182010393
2678	0.318139114
2679	0.3180769151
2680	0.3180339191
2681	0.3179722176
2682	0.317914361
2683	0.3178722744
2684	0.3178489265
2685	0.3178291395
2686	0.3177676685
2687	0.317747466
2688	0.3177195825
2689	0.3176763045
2690	0.3176377194
2691	0.31758557
2692	0.3175277193
2693	0.3174646133
2694	0.3174224144
2695	0.3173635877
2696	0.3173275239
2697	0.3172929353
2698	0.3172522558
2699	0.3172149049
2700	0.3171663971
2701	0.3171205032
2702	0.3171002705
2703	0.3170468822
2704	0.3169968281
2705	0.3169560224
2706	0.3168981516
2707	0.3168768715
2708	0.3168511652
2709	0.3168084432
2710	0.3167784253
2711	0.3167290486
2712	0.3167127161
2713	0.3166616306
2714	0.3166153128
2715	0.3165647423
2716	0.3164947192
2717	0.3164485443
2718	0.3163917378
2719	0.316346046
2720	0.3162872583
2721	0.3162606778
2722	0.3162229096
2723	0.3161858298
2724	0.3161441118
2725	0.3161000951
2726	0.3160845784
2727	0.3160510712
2728	0.3159935293
2729	0.3159528685
2730	0.3158984605
2731	0.3158723223
2732	0.3158006885
2733	0.3157623823
2734	0.3157251074
2735	0.3156807805
2736	0.3156472959
2737	0.315615604
2738	0.3155607726
2739	0.3154969698
2740	0.3154769027
2741	0.3154453687
2742	0.3154174478
2743	0.3153866822
2744	0.3153556301
2745	0.3153349684
2746	0.3152934462
2747	0.3152679754
2748	0.3152124878
2749	0.3151462248
2750	0.3151159204
2751	0.3150689082
2752	0.3150284885
2753	0.3149933259
2754	0.3149483711
2755	0.3149269891
2756	0.3148652367
2757	0.3148132269
2758	0.3147590956
2759	0.3147126145
2760	0.3146774303
2761	0.3146508874
2762	0.3146009599
2763	0.3145807951
2764	0.3145544675
2765	0.3145225401
2766	0.3144954475
2767	0.3144719749
2768	0.3143955011
2769	0.3143468439
2770	0.31431341
2771	0.3142881917
2772	0.3142769017
2773	0.3142175949
2774	0.3141965543
2775	0.3141199794
2776	0.3140329049
2777	0.3139802074
2778	0.3139390244
2779	0.3139071897
2780	0.3138366027
2781	0.3137847535
2782	0.3137562761
2783	0.3137027899
2784	0.3136718933
2785	0.3136364758
2786	0.3135907848
2787	0.3135636968
2788	0.3135576059
2789	0.3135023004
2790	0.3134534521
2791	0.313420271
2792	0.3133734607
2793	0.3133353362
2794	0.3132892471
2795	0.3132440678
2796	0.3131881999
2797	0.3131342299
2798	0.3130934564
2799	0.313046408
2800	0.3129796663
2801	0.3129279825
2802	0.3128981861
2803	0.3128258268
2804	0.3127809425
2805	0.3127473404
2806	0.3126958299
2807	0.3126407836
2808	0.3126179099
2809	0.3125759883
2810	0.3125082838
2811	0.3124543823
2812	0.3123927068
2813	0.3123564857
2814	0.3123239627
2815	0.3122871205
2816	0.3122519153
2817	0.3122139729
2818	0.3121623196
2819	0.3121238581
2820	0.3120958394
2821	0.3120570504
2822	0.3120120374
2823	0.3119823645
2824	0.3119461603
2825	0.3119206084
2826	0.3118877064
2827	0.3118474635
2828	0.31181185
2829	0.3117652505
2830	0.311718892
2831	0.311655231
2832	0.3116110586
2833	0.3115634038
2834	0.3115144898
2835	0.3114636082
2836	0.31142876
2837	0.3113797611
2838	0.3113328554
2839	0.3113085811
2840	0.3112679272
2841	0.31122513
2842	0.3111912424
2843	0.311151038
2844	0.3111135744
2845	0.311090212
2846	0.3110322957
2847	0.3109938927
2848	0.310961197
2849	0.3108910655
2850	0.3108295652
2851	0.3107801234
2852	0.3107437239
2853	0.3107088005
2854	0.3106570555
2855	0.310627571
2856	0.3105782586
2857	0.3105385951
2858	0.3104982923
2859	0.3104489675
2860	0.3104256929
2861	0.310382966
2862	0.3103431118
2863	0.3102982057
2864	0.3102797065
2865	0.3102326859
2866	0.3101879787
2867	0.3101242366
2868	0.3100679269
2869	0.3100294363
2870	0.3099800051
2871	0.3099490877
2872	0.3099209794
2873	0.3099172132
2874	0.3098805616
2875	0.3098263312
2876	0.3097933061
2877	0.3097669185
2878	0.3097301378
2879	0.3097292375
2880	0.3096901605
2881	0.3096479184
2882	0.3096457589
2883	0.3096114019
2884	0.3095856711
2885	0.3095278247
2886	0.3094822814
2887	0.3094599567
2888	0.309441327
2889	0.3093989807
2890	0.3093368197
2891	0.3092891222
2892	0.309228433
2893	0.3091379238
2894	0.3090979346
2895	0.3090807715
2896	0.309060216
2897	0.3090046645
2898	0.3089617083
2899	0.3089257307
2900	0.3088721902
2901	0.308848317
2902	0.308818534
2903	0.3087757215
2904	0.3087468204
2905	0.3087165371
2906	0.308702991
2907	0.3086377243
2908	0.3085813105
2909	0.3085803632
2910	0.3085469237
2911	0.3084970933
2912	0.3084530787
2913	0.3084124138
2914	0.3083234825
2915	0.3082626161
2916	0.3082294907
2917	0.3081850934
2918	0.3081325889
2919	0.3080946204
2920	0.3080307193
2921	0.3079854039
2922	0.3079567224
2923	0.3079231222
